"SUBMITTER_NAME","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","depth_ft","ceratophyllum_demersum","potamogeton_crispus","latitude","longitude","chara_sp","elodea_canadensis","potamogeton_sp","nitella_sp","elodea_sp","potamogeton_pusillus","stuckenia_pectinata","wolffia_sp","substrate","lemna_minor","phalaris_arundinacea","potamogeton_zosteriformis","spirodela_polyrrhiza","wolffia_columbiana","algae","myriophyllum_spicatum","heteranthera_dubia","najas_flexilis","nymphaea_odorata","potamogeton_foliosus","zannichellia_palustris","lemna_trisulca","najas_sp","potamogeton_richardsonii","unk_sp","nuphar_advena","lake_name","nelumbo_lutea","typha_sp","no_veg_found","potamogeton_obtusifolius","potamogeton_epihydrus","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_sp.1","spirodela_polyrrhiza.1"
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255443","5.4","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255444","5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255445","4.8","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255446","5","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255447","4.6","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255448","2.6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255449","4.5","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255450","4.7","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255451","3","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255452","2","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255453","2.2","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255454","3.1","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255455","3.4","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255456","4","0","0",NA,NA,"0","1","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255457","4.6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255458","3.6","3","0",NA,NA,"0","1","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255459","2.6","0","0",NA,NA,"0","1","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255460","2.6","3","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255461","3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255462","3.7","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255463","3.3","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255464","3.7","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255465","3.5","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255465","3.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255466","3.1","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255467","2.1","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255468","2.3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255469","2.9","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255470","4.2","1","0",NA,NA,"0","1","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255471","3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255472","2.7","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255473","3","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255474","2.6","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","1","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255475","2.4","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255476","2.6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255477","2.1","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255478","2.5","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255479","2.6","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255480","5.8","2","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255481","3","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255482","2.7","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255483","2.5","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","1","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255484","3","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255485","6.7","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255486","6.9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","1","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255487","5.2","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255488","2.2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255489","4","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255490","7","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255491","7.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255492","7.9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255493","8.2","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255494","7.9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255495","6.1","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255496","2.8","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255497","2.7","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255498","6.2","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255499","9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255500","2.7","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255501","9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255502","9","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255503","8.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255504","7.4","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255505","5.4","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255506","3.6","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255507","3","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255508","2.8","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255509","4.6","1","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255510","7","2","0",NA,NA,"0","1","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
"Ramsey-Washington Metro Watershed District","62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255511","2.4","0","0",NA,NA,"0","0","0","0","0","0","0","0",NA,"0","0","0","0","0",NA,"0","0","1","0","0","0","0","0","0",NA,"0","kohlman","0","0",NA,"0","0",NA,"0","0","0","0","0",NA
